datetime,year,month,day,hour,dayofweek,weekofyear,is_weekend,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,season,station,hour_sin,hour_cos,month_sin,month_cos,dow_sin,dow_cos,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_6,pm25_lag_12,pm25_lag_24,pm25_lag_48,pm25_lag_72,pm25_lag_168,pm25_roll_mean_6,pm25_roll_std_6,temp_roll_mean_6,wind_roll_mean_6,pm25_roll_mean_12,pm25_roll_std_12,temp_roll_mean_12,wind_roll_mean_12,pm25_roll_mean_24,pm25_roll_std_24,temp_roll_mean_24,wind_roll_mean_24,pm25_roll_mean_72,pm25_roll_std_72,temp_roll_mean_72,wind_roll_mean_72,pm25_roll_mean_168,pm25_roll_std_168,temp_roll_mean_168,wind_roll_mean_168,pm25_diff_1,pm25_diff_24,temp_diff_1,wind_diff_1,PM2.5,pm25_category,thermal_label,rain_label,wind_label
2017-03-01 10:00:00,2017,3,1,10,2,9,0,139.99725073313783,36.493156940371456,61.238191572987944,1493.8843094129147,42.33940911534702,9.408198924731185,1015.6230510752688,-8.424260752688172,0.015591397849462363,2.1406586021505376,Spring,ALL,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,28.014134082714808,26.740249619968843,25.63429786042588,21.806219480225167,13.666666666666666,11.916666666666666,75.36363636363636,24.916666666666668,121.75,24.967365680622496,2.0964777508532273,4.538177643369176,1.533646953405018,20.983544132134522,4.55038380798801,5.353319012416755,1.5161626344086019,16.03312307616827,6.541333308904631,9.282909506208377,2.1289146505376344,37.030183842448906,24.64428920272794,8.67937261318057,1.8134576612903226,30.775517101309273,28.712957328867894,6.243987072315481,1.9270969342037887,1.273884462745965,16.09746741604814,1.903125000000001,0.30430107526881756,29.063027675960548,Good,Cold,Light Rain,Light Breeze
2017-03-01 11:00:00,2017,3,1,11,2,9,0,142.1562866568915,35.81683699902248,57.80238958333333,1383.721899258237,51.4974452060932,10.709811827956988,1014.9977150537634,-8.54159946236559,0.0036290322580645163,2.375,Spring,ALL,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,29.063027675960548,28.014134082714808,26.740249619968843,23.170642152792084,15.0,8.416666666666666,83.18181818181819,24.583333333333332,132.0909090909091,26.17683371324506,2.0156073570634674,5.512595206093191,1.6612007168458784,22.266574216242347,4.476412977388341,5.368585589477687,1.5723286290322582,16.747554784888848,6.974717113470732,9.183598350294398,2.1222754256272403,37.08777218980021,24.620748589319124,8.701824450098131,1.8173788455794504,30.223808932713798,27.836719737097887,6.304650954803962,1.9300671242959548,1.0488935932457402,20.646361009293884,1.4831317204301087,0.12392473118279534,30.254123854049887,Good,Cool,Light Rain,Light Breeze
2017-03-01 12:00:00,2017,3,1,12,2,9,0,140.54604411045943,34.3380843271424,54.24145869990225,1305.6353729419432,60.33020965298143,11.827284946236558,1014.1196034946237,-8.73981182795699,0.0014784946236559144,2.55497311827957,Spring,ALL,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,30.254123854049887,29.063027675960548,28.014134082714808,24.4386508876082,16.28758910143906,6.916666666666667,89.9,22.25,124.1,27.357413996788026,1.9832854251600391,6.786575940860215,1.8327396953405017,23.53775120407984,4.397598159724607,5.615931019585212,1.6542730734767026,17.65744883436315,7.247626710234841,9.084007176459274,2.0774837589605735,37.16653316925461,24.589672041703636,8.71828016993087,1.8303418085424132,29.61763759201821,26.69734498625808,6.3651260252084665,1.9351266481054787,1.1910961780893388,23.33745718738322,1.301612903225804,0.2343413978494624,31.68681279939657,Good,Cool,Light Rain,Light Breeze
2017-03-01 13:00:00,2017,3,1,13,2,9,0,137.88559995112414,32.50430602802216,50.072870544151186,1210.3343467885688,70.84575639866405,12.76270161290233,1013.1026097679212,-8.886559139784946,0.0012768817204301078,2.6898521505376345,Spring,ALL,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,31.68681279939657,30.254123854049887,29.063027675960548,25.63429786042588,17.63747870750276,6.166666666666667,88.55555555555556,22.727272727272727,138.0909090909091,28.565440982086088,2.0440591636570713,8.291593862007169,2.0447132616487456,24.8210198455763,4.341154304902466,6.104959917434676,1.7300907258064513,18.68953825656023,7.406550806047288,9.016741271441353,2.0485243055555555,37.297600013690676,24.534904116607866,8.73301097936934,1.8419849537037034,29.067559096776524,25.677513867966734,6.424663435602732,1.9429439484126985,1.4326889453466833,25.520146132729902,1.1174731182795696,0.17997311827957008,33.03698166208508,Good,Cool,Light Rain,Light Breeze
2017-03-01 14:00:00,2017,3,1,14,2,9,0,134.81920006516782,30.76957478005865,47.345222385141746,1120.64848436931,78.517135133594,13.457818100359319,1012.2613127240144,-8.97909946236559,0.0004704301075268817,2.8034946236559137,Spring,ALL,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,33.03698166208508,31.68681279939657,30.254123854049887,26.740249619968843,18.992700798177577,6.181818181818182,92.7,24.363636363636363,142.36363636363637,29.799221615695956,2.1345903326394975,9.775834453404869,2.248275089605735,26.104311758458152,4.303914459260684,6.7227634568611245,1.8208949372759857,19.809134714702665,7.45964360783288,8.959631616423394,2.022059811827957,37.440790415563065,24.479473152958324,8.741520723992984,1.8567745669056153,28.442238100176375,24.254627165663706,6.482675548377945,1.9520601318484383,1.3501688626885127,26.855163480266903,0.9354166666657715,0.1348790322580644,34.39430592520978,Good,Cool,Light Rain,Light Breeze
2017-03-01 15:00:00,2017,3,1,15,2,9,0,131.38212365591397,29.61903714565005,45.30021179537309,1049.3478451497901,85.03166312724015,13.774663978494624,1011.719623655914,-8.998588709677419,0.0004704301075268817,2.8557795698924733,Spring,ALL,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,34.39430592520978,33.03698166208508,31.68681279939657,28.014134082714808,20.413900228093244,8.727272727272727,90.3,23.666666666666668,125.6,31.074897666569445,2.2110423314752223,11.01514710274791,2.430118727598566,27.387778852377505,4.288217340689736,7.4543841472520915,1.9312500000000004,20.98465503734398,7.4424735381875315,8.902665703938366,1.9770665322580647,37.58010527058492,24.433152372373794,8.75320338279427,1.867934214456392,27.799563514233363,22.60164326189488,6.540162560880084,1.959074980798771,1.3573242631246956,25.66703319793705,0.6951164874569891,0.11364247311827924,35.71820126455626,Moderate,Cool,Light Rain,Light Breeze
2017-03-01 16:00:00,2017,3,1,16,2,9,0,126.73117668621701,28.78778294232649,44.8208480408928,995.125366568915,86.76255632942326,13.59018817204301,1011.4887768817205,-8.906787634408602,0.0016129032258064516,2.801612903225806,Spring,ALL,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,35.71820126455626,34.39430592520978,33.03698166208508,29.063027675960548,21.806219480225167,10.0,69.8,27.0,108.6,32.35890886354302,2.296088529527183,11.990079898446835,2.5699596774193547,28.663137272082754,4.300273061547274,8.264128770908005,2.0518033154121866,22.10927705973079,7.543897278306527,8.834596147486751,1.944668458781362,37.747487695555606,24.37848237431218,8.757828345458547,1.8729913381123058,27.264552807474768,21.30697550232546,6.592839132180648,1.96297843061956,1.3238953393464783,25.718201264556257,0.3168458781353056,0.05228494623655955,37.167938372405224,Moderate,Cool,Light Rain,Light Breeze
2017-03-01 17:00:00,2017,3,1,17,2,9,0,127.6382038123167,28.203532160312804,46.07065241528185,977.5588343108504,86.08754433040077,12.821908602150538,1011.6165322580645,-8.633333333333333,0.004704301075268817,2.484005376344086,Spring,ALL,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,37.167938372405224,35.71820126455626,34.39430592520978,30.254123854049887,23.170642152792084,11.916666666666666,56.8,27.25,55.4,33.70972731295047,2.3433524534822614,12.687078106332137,2.680118727598566,29.943280513097765,4.3546651266963705,9.099836656212664,2.1706597222222226,23.241274491914343,7.679040523400386,8.768562321321879,1.9346662186379928,37.888709061839016,24.34524265142228,8.761280033033218,1.871509109916368,26.839361964453378,20.371855624544303,6.639556522093601,1.9682459677419355,1.4497371078489678,25.25127170573856,-0.18447580645161388,-0.05416666666666714,38.535666299006095,Moderate,Cool,Light Rain,Light Breeze
2017-03-01 18:00:00,2017,3,1,18,2,9,0,133.30582478005866,27.436314662756597,51.94136299079505,1021.1042481264255,79.43134765395895,11.601545698924731,1012.0793010752687,-8.185483870967742,0.007728494623655914,2.1898521505376345,Spring,ALL,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,38.535666299006095,37.167938372405224,35.71820126455626,31.68681279939657,24.4386508876082,12.0,52.90909090909091,29.5,8.8,35.08998438710983,2.3404286863312063,13.039094235364397,2.69828629032258,31.223699191948935,4.433246549318853,9.912835088112308,2.265512992831541,24.350399476595157,7.882924059410378,8.701419624189262,1.9034442204301076,38.04545442710298,24.312550459746372,8.76355191176679,1.8650369623655914,26.738979025756983,20.272180807077813,6.67803018440799,1.9635376664106499,1.367727926600871,26.535666299006095,-0.7682795698924725,-0.3176075268817202,39.809186189656224,Moderate,Cool,Light Rain,Light Breeze
2017-03-01 19:00:00,2017,3,1,19,2,9,0,143.9555449657869,26.947564662756598,62.88166394794721,1129.4344248941024,64.08917916666667,10.368817204301076,1012.7267473118279,-7.732862903225806,0.00913978494623656,1.957459677419355,Spring,ALL,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,39.809186189656224,38.535666299006095,37.167938372405224,33.03698166208508,25.63429786042588,16.083333333333332,56.18181818181818,35.75,9.333333333333334,36.443713285486446,2.3295005126546866,13.001471027479093,2.6374327956989245,32.50457713378626,4.507678878660916,10.646532444743132,2.341073028673835,25.509115567830833,8.02493657638658,8.63203958386668,1.9106602822580647,38.188637568625985,24.292150585933086,8.766698379807414,1.8564469459378732,26.923557514981127,20.24916232592181,6.7137040675365105,1.9522173419098823,1.2735198906501282,23.72585285632289,-1.2203629032258068,-0.2941532258064514,41.005066140513144,Moderate,Cool,Light Rain,Calm
2017-03-01 20:00:00,2017,3,1,20,2,9,0,153.979257086999,26.6791449657869,70.82247065412186,1250.1164467253177,51.79549247311828,9.42399193548387,1013.3505376344085,-7.493145161290323,0.01014784946236559,1.9190860215053764,Spring,ALL,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,41.005066140513144,39.809186189656224,38.535666299006095,34.39430592520978,26.740249619968843,19.0,61.27272727272727,42.25,9.166666666666666,37.77172736522446,2.279540413074299,12.602490292712217,2.5153673835125447,33.7854744904602,4.557038750448004,11.189162373058544,2.38182123655914,26.54752110146332,8.344136707604955,8.564073634045892,1.9029849910394265,38.26162459835534,24.292608481312314,8.769043063200481,1.8546987007168458,27.112079734071482,20.231944133761456,6.747695042958937,1.9453173003072197,1.19587995085692,22.005066140513144,-1.2327284946236556,-0.2323924731182796,42.33550209148182,Moderate,Cold,Light Rain,Calm
2017-03-01 21:00:00,2017,3,1,21,2,9,0,156.16523704789836,26.876782062561094,73.17328782380254,1315.8079749103943,45.24009566226784,8.534475806451614,1013.8211693548387,-7.3295026881720435,0.009072580645161291,1.863508064516129,Spring,ALL,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,42.33550209148182,41.005066140513144,39.809186189656224,35.71820126455626,28.014134082714808,15.666666666666666,63.90909090909091,52.5,8.636363636363637,39.09526005960313,2.2393622000863234,11.930185931899642,2.3679659498207886,35.08507886308629,4.586205278470716,11.472666517323779,2.3990423387096773,27.519833688608397,8.757369953449837,8.501184409135497,1.9298219086021504,38.2628121274037,24.2928055105953,8.776783691934055,1.8590147102747911,27.309513278266813,20.21769450640033,6.781816026701897,1.9370975742447516,1.3304359509686776,26.668835424815157,-0.9448252688172047,-0.038373655913978455,43.67779968581727,Moderate,Cold,Light Rain,Calm
2017-03-01 22:00:00,2017,3,1,22,2,9,0,153.47927663734114,26.518980791788856,72.3326997311828,1343.0200798305639,41.83362091886608,7.780712365591398,1014.0814516129033,-7.181451612903226,0.007123655913978494,1.7588709677419354,Spring,ALL,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,43.67779968581727,42.33550209148182,41.005066140513144,37.167938372405224,29.063027675960548,13.666666666666666,54.90909090909091,54.083333333333336,9.416666666666666,40.421859796479964,2.2031946701847165,11.05682123655914,2.202587365591398,36.390384330011486,4.616907956827329,11.523450567502989,2.3862735215053763,28.686964231073006,8.964016798379891,8.438384789959871,1.9512180779569892,38.14028156748449,24.242883363542035,8.780040300356994,1.8609384333930707,27.518093254751655,20.204725121325396,6.815205763645061,1.9317216301843314,1.3422975943354487,30.011133019150606,-0.8895161290322573,-0.05557795698924739,45.17042981162808,Moderate,Cold,Light Rain,Calm
2017-03-01 23:00:00,2017,3,1,23,2,9,0,151.6820625610948,26.680041593352886,70.679352370479,1362.687133431085,40.11886744868035,7.029032258064516,1014.174059139785,-7.059610215053763,0.0068548387096774195,1.7018817204301075,Spring,ALL,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,45.17042981162808,43.67779968581727,42.33550209148182,38.535666299006095,30.254123854049887,15.0,49.72727272727273,54.833333333333336,10.666666666666666,41.75560836968378,2.251370010458598,10.088575268817204,2.0287970430107527,37.73266784131712,4.63292934517588,11.387826687574673,2.3544578853046594,29.999621028779732,8.975030180208638,8.37820613852618,1.963393257168459,38.01649124079414,24.183841915604756,8.794124268397617,1.8649968264635604,27.730913273471657,20.20123881149621,6.847531432487867,1.924135544674859,1.4926301258108126,30.170429811628082,-0.7537634408602152,-0.10463709677419364,46.695879432812795,Moderate,Cold,Light Rain,Calm
2017-03-02 00:00:00,2017,3,2,0,3,9,0,146.77095552297163,26.168833235581623,67.8378535190616,1377.7542442930253,38.9325454056696,5.958938172043011,1014.6360215053763,-7.481518817204301,0.010147849462365592,1.6451612903225807,Spring,ALL,0.0,1.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,46.695879432812795,45.17042981162808,43.67779968581727,39.809186189656224,31.68681279939657,16.28758910143906,46.45454545454545,55.5,10.916666666666666,43.11564389198489,2.3576850599369283,9.1230958781362,1.8984431003584226,39.102814139547355,4.649832820744606,11.081095056750298,2.2983646953405015,31.3202826718136,9.002649802358732,8.348513038167756,1.9763188844086022,37.90347104773136,24.123926864542337,8.817096938648511,1.8720831466547192,27.94537287327015,20.210187632818286,6.879450275293808,1.9138292850742444,1.5254496211847126,30.408290331373735,-0.751680107526882,-0.05698924731182786,48.352863891840656,Moderate,Cold,Light Rain,Calm
2017-03-02 01:00:00,2017,3,2,1,3,9,0,143.21969696969697,25.744392815249267,64.39828818833496,1372.518080472658,38.131457614858256,5.349059139784946,1014.6813844086022,-7.3668010752688176,0.017943548387096775,1.600201612903226,Spring,ALL,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,48.352863891840656,46.695879432812795,45.17042981162808,41.005066140513144,33.03698166208508,17.63747870750276,29.818181818181817,53.90909090909091,11.666666666666666,44.53959017568229,2.5060641694220287,8.182661290322581,1.8076612903225806,40.49165173058437,4.715853134392704,10.592066158900836,2.222547043010753,32.656335788080334,9.051774503428886,8.348513038167756,1.9763188844086024,37.80420526845137,24.065950913855623,8.848586820667627,1.8837057571684588,28.168207380562848,20.227578668365215,6.9098110183813635,1.9067568324372761,1.6569844590278606,30.715385184337897,-1.0700940860215056,-0.05672043010752681,49.891252904505784,Moderate,Cold,Light Rain,Calm
2017-03-02 02:00:00,2017,3,2,2,3,9,0,137.64485581622677,25.295867644183772,61.30141535801564,1349.8553404059571,36.300539155669604,4.678369815667724,1014.5884696623464,-7.390860215053764,0.010215053763440859,1.479233870967742,Spring,ALL,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,49.891252904505784,48.352863891840656,46.695879432812795,42.33550209148182,34.39430592520978,18.992700798177577,15.8,55.75,11.083333333333334,46.0206213030144,2.6034867752911652,7.346034946236561,1.7481182795698924,41.89617433411942,4.795652900409329,9.974262619474386,2.1317428315412186,34.000243046288794,9.116288395452479,8.348513038167756,1.9763188844086024,37.748401962832126,24.033178655986266,8.876120049460935,1.8910002240143369,28.395734679597613,20.255646249858938,6.941799465641988,1.9010040642601123,1.538389012665128,30.898552106328207,-0.609879032258065,-0.044959677419354804,51.346590019457444,Moderate,Cold,Light Rain,Calm
2017-03-02 03:00:00,2017,3,2,3,3,9,0,129.1739980449658,23.49143440860215,60.166444660312806,1342.7691198546868,35.29553761346181,4.057728494623656,1014.4469086021505,-7.426478494623656,0.01095430107526882,1.4091397849462366,Spring,ALL,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,51.346590019457444,49.891252904505784,48.352863891840656,43.67779968581727,35.71820126455626,20.413900228093244,18.818181818181817,57.5,10.25,47.52246929101034,2.643274964437573,6.555097926267202,1.67480958781362,43.30886467530673,4.873939541877565,9.24264192908342,2.021387768817205,35.34832176384212,9.189248650172898,8.348513038167756,1.9763188844086022,37.68724349088015,23.992860215496535,8.92292611171558,1.8974247685185182,28.635396921776916,20.28756001927358,6.973962381211439,1.8994419642857143,1.4553371149516607,30.9326897913642,-0.6706893241172223,-0.12096774193548399,52.8348651564836,Moderate,Cold,Light Rain,Calm
